PLOT NO.,Age,Ground Cover,Slope_Class,PLOT SIZE_M2,YEAR,MONTH ,DAY,RAINFALL_MM,TOTAL_L
15,1,B,C,219.25,2006,7,3,6.2,15
15,1,B,C,219.25,2006,7,6,53.8,1988
15,1,B,C,219.25,2006,7,8,6,20
15,1,B,C,219.25,2006,7,15,27,1000
15,1,B,C,219.25,2006,7,20,22.4,260
15,1,B,C,219.25,2006,7,21,8.8,40
15,1,B,C,219.25,2006,7,29,3,0
1,1,A,C,222.57,2006,8,1,27.4,20
1,1,A,C,222.57,2006,8,5,4.6,0
1,1,A,C,222.57,2006,8,6,8.8,10
1,1,A,C,222.57,2006,8,7,2.4,0
1,1,A,C,222.57,2006,8,8,5.4,0
1,1,A,C,222.57,2006,8,9,3,0
1,1,A,C,222.57,2006,8,11,14,20
1,1,A,C,222.57,2006,8,13,2,0
1,1,A,C,222.57,2006,8,20,29,20
1,1,A,C,222.57,2006,8,21,79.6,5912
1,1,A,C,222.57,2006,8,23,25.2,840
1,1,A,C,222.57,2006,8,25,0.4,0
1,1,A,C,222.57,2006,8,27,2,0
1,1,A,C,222.57,2006,8,30,7.2,10
2,1,A,A,219.5,2006,8,1,27.4,15
2,1,A,A,219.5,2006,8,5,4.6,0
2,1,A,A,219.5,2006,8,6,8.8,5
2,1,A,A,219.5,2006,8,7,2.4,0
2,1,A,A,219.5,2006,8,8,5.4,0
2,1,A,A,219.5,2006,8,9,3,0
2,1,A,A,219.5,2006,8,11,14,10
2,1,A,A,219.5,2006,8,13,2,0
2,1,A,A,219.5,2006,8,20,29,20
2,1,A,A,219.5,2006,8,21,79.6,2910
2,1,A,A,219.5,2006,8,23,25.2,560
2,1,A,A,219.5,2006,8,25,0.4,0
2,1,A,A,219.5,2006,8,27,2,0
2,1,A,A,219.5,2006,8,30,7.2,0
3,1,A,A,218.69,2006,8,1,27.4,5
3,1,A,A,218.69,2006,8,5,4.6,0
3,1,A,A,218.69,2006,8,6,8.8,5
3,1,A,A,218.69,2006,8,7,2.4,0
3,1,A,A,218.69,2006,8,8,5.4,0
3,1,A,A,218.69,2006,8,9,3,0
3,1,A,A,218.69,2006,8,11,14,5
3,1,A,A,218.69,2006,8,13,2,0
3,1,A,A,218.69,2006,8,20,29,10
3,1,A,A,218.69,2006,8,21,79.6,4892
3,1,A,A,218.69,2006,8,23,25.2,610
3,1,A,A,218.69,2006,8,25,0.4,0
3,1,A,A,218.69,2006,8,27,2,0
3,1,A,A,218.69,2006,8,30,7.2,0
4,1,A,A,218.49,2006,8,1,27.4,60
4,1,A,A,218.49,2006,8,5,4.6,0
4,1,A,A,218.49,2006,8,6,8.8,10
4,1,A,A,218.49,2006,8,7,2.4,0
4,1,A,A,218.49,2006,8,8,5.4,0
4,1,A,A,218.49,2006,8,9,3,0
4,1,A,A,218.49,2006,8,11,14,40
4,1,A,A,218.49,2006,8,13,2,0
4,1,A,A,218.49,2006,8,20,29,40
4,1,A,A,218.49,2006,8,21,79.6,5093
4,1,A,A,218.49,2006,8,23,25.2,570
4,1,A,A,218.49,2006,8,25,0.4,0
4,1,A,A,218.49,2006,8,27,2,0
4,1,A,A,218.49,2006,8,30,7.2,0
5,1,A,A,218.61,2006,8,1,27.4,40
5,1,A,A,218.61,2006,8,5,4.6,0
5,1,A,A,218.61,2006,8,6,8.8,10
5,1,A,A,218.61,2006,8,7,2.4,0
5,1,A,A,218.61,2006,8,8,5.4,0
5,1,A,A,218.61,2006,8,9,3,0
5,1,A,A,218.61,2006,8,11,14,70
5,1,A,A,218.61,2006,8,13,2,0
5,1,A,A,218.61,2006,8,20,29,30
5,1,A,A,218.61,2006,8,21,79.6,7159
5,1,A,A,218.61,2006,8,23,25.2,740
5,1,A,A,218.61,2006,8,25,0.4,0
5,1,A,A,218.61,2006,8,27,2,0
5,1,A,A,218.61,2006,8,30,7.2,5
6,1,A,C,218.03,2006,8,1,27.4,10
6,1,A,C,218.03,2006,8,5,4.6,0
6,1,A,C,218.03,2006,8,6,8.8,10
6,1,A,C,218.03,2006,8,7,2.4,0
6,1,A,C,218.03,2006,8,8,5.4,0
6,1,A,C,218.03,2006,8,9,3,0
6,1,A,C,218.03,2006,8,11,14,10
6,1,A,C,218.03,2006,8,13,2,0
6,1,A,C,218.03,2006,8,20,29,10
6,1,A,C,218.03,2006,8,21,79.6,7430
6,1,A,C,218.03,2006,8,23,25.2,510
6,1,A,C,218.03,2006,8,25,0.4,0
6,1,A,C,218.03,2006,8,27,2,0
6,1,A,C,218.03,2006,8,30,7.2,0
7,1,A,A,218.08,2006,8,1,27.4,40
7,1,A,A,218.08,2006,8,5,4.6,0
7,1,A,A,218.08,2006,8,6,8.8,10
7,1,A,A,218.08,2006,8,7,2.4,0
7,1,A,A,218.08,2006,8,8,5.4,0
7,1,A,A,218.08,2006,8,9,3,0
7,1,A,A,218.08,2006,8,11,14,40
7,1,A,A,218.08,2006,8,13,2,0
7,1,A,A,218.08,2006,8,20,29,30
7,1,A,A,218.08,2006,8,21,79.6,2855
7,1,A,A,218.08,2006,8,23,25.2,300
7,1,A,A,218.08,2006,8,25,0.4,0
7,1,A,A,218.08,2006,8,27,2,0
7,1,A,A,218.08,2006,8,30,7.2,5
8,1,B,C,217.88,2006,8,1,27.4,450
8,1,B,C,217.88,2006,8,5,4.6,10
8,1,B,C,217.88,2006,8,6,8.8,150
8,1,B,C,217.88,2006,8,7,2.4,0
8,1,B,C,217.88,2006,8,8,5.4,30
8,1,B,C,217.88,2006,8,9,3,0
8,1,B,C,217.88,2006,8,11,14,340
8,1,B,C,217.88,2006,8,13,2,0
8,1,B,C,217.88,2006,8,20,29,700
8,1,B,C,217.88,2006,8,21,79.6,45577
8,1,B,C,217.88,2006,8,23,25.2,3997
8,1,B,C,217.88,2006,8,25,0.4,0
8,1,B,C,217.88,2006,8,27,2,0
8,1,B,C,217.88,2006,8,30,7.2,140
9,1,B,C,217.3,2006,8,1,27.4,220
9,1,B,C,217.3,2006,8,5,4.6,5
9,1,B,C,217.3,2006,8,6,8.8,40
9,1,B,C,217.3,2006,8,7,2.4,0
9,1,B,C,217.3,2006,8,8,5.4,5
9,1,B,C,217.3,2006,8,9,3,0
9,1,B,C,217.3,2006,8,11,14,170
9,1,B,C,217.3,2006,8,13,2,0
9,1,B,C,217.3,2006,8,20,29,600
9,1,B,C,217.3,2006,8,21,79.6,32774
9,1,B,C,217.3,2006,8,23,25.2,3146
9,1,B,C,217.3,2006,8,25,0.4,0
9,1,B,C,217.3,2006,8,27,2,0
9,1,B,C,217.3,2006,8,30,7.2,40
10,1,B,C,221.45,2006,8,1,27.4,200
10,1,B,C,221.45,2006,8,5,4.6,5
10,1,B,C,221.45,2006,8,6,8.8,80
10,1,B,C,221.45,2006,8,7,2.4,0
10,1,B,C,221.45,2006,8,8,5.4,10
10,1,B,C,221.45,2006,8,9,3,0
10,1,B,C,221.45,2006,8,11,14,160
10,1,B,C,221.45,2006,8,13,2,0
10,1,B,C,221.45,2006,8,20,29,360
10,1,B,C,221.45,2006,8,21,79.6,2300
10,1,B,C,221.45,2006,8,23,25.2,1940
10,1,B,C,221.45,2006,8,25,0.4,0
10,1,B,C,221.45,2006,8,27,2,0
10,1,B,C,221.45,2006,8,30,7.2,60
11,1,A,A,220.43,2006,8,1,27.4,70
11,1,A,A,220.43,2006,8,5,4.6,0
11,1,A,A,220.43,2006,8,6,8.8,20
11,1,A,A,220.43,2006,8,7,2.4,0
11,1,A,A,220.43,2006,8,8,5.4,10
11,1,A,A,220.43,2006,8,9,3,0
11,1,A,A,220.43,2006,8,11,14,70
11,1,A,A,220.43,2006,8,13,2,0
11,1,A,A,220.43,2006,8,20,29,40
11,1,A,A,220.43,2006,8,21,79.6,12440
11,1,A,A,220.43,2006,8,23,25.2,3080
11,1,A,A,220.43,2006,8,25,0.4,0
11,1,A,A,220.43,2006,8,27,2,0
11,1,A,A,220.43,2006,8,30,7.2,5
12,1,A,C,217.49,2006,8,1,27.4,60
12,1,A,C,217.49,2006,8,5,4.6,0
12,1,A,C,217.49,2006,8,6,8.8,10
12,1,A,C,217.49,2006,8,7,2.4,0
12,1,A,C,217.49,2006,8,8,5.4,0
12,1,A,C,217.49,2006,8,9,3,0
12,1,A,C,217.49,2006,8,11,14,80
12,1,A,C,217.49,2006,8,13,2,0
12,1,A,C,217.49,2006,8,20,29,70
12,1,A,C,217.49,2006,8,21,79.6,9860
12,1,A,C,217.49,2006,8,23,25.2,2570
12,1,A,C,217.49,2006,8,25,0.4,0
12,1,A,C,217.49,2006,8,27,2,0
12,1,A,C,217.49,2006,8,30,7.2,0
13,1,B,A,220.97,2006,8,1,27.4,180
13,1,B,A,220.97,2006,8,5,4.6,10
13,1,B,A,220.97,2006,8,6,8.8,40
13,1,B,A,220.97,2006,8,7,2.4,0
13,1,B,A,220.97,2006,8,8,5.4,5
13,1,B,A,220.97,2006,8,9,3,0
13,1,B,A,220.97,2006,8,11,14,140
13,1,B,A,220.97,2006,8,13,2,0
13,1,B,A,220.97,2006,8,20,29,590
13,1,B,A,220.97,2006,8,21,79.6,21880
13,1,B,A,220.97,2006,8,23,25.2,2917
13,1,B,A,220.97,2006,8,25,0.4,0
13,1,B,A,220.97,2006,8,27,2,0
13,1,B,A,220.97,2006,8,30,7.2,60
14,1,B,B,220.95,2006,8,1,27.4,120
14,1,B,B,220.95,2006,8,5,4.6,5
14,1,B,B,220.95,2006,8,6,8.8,40
14,1,B,B,220.95,2006,8,7,2.4,0
14,1,B,B,220.95,2006,8,8,5.4,5
14,1,B,B,220.95,2006,8,9,3,0
14,1,B,B,220.95,2006,8,11,14,90
14,1,B,B,220.95,2006,8,13,2,0
14,1,B,B,220.95,2006,8,20,29,330
14,1,B,B,220.95,2006,8,21,79.6,61469
14,1,B,B,220.95,2006,8,23,25.2,3104
14,1,B,B,220.95,2006,8,25,0.4,0
14,1,B,B,220.95,2006,8,27,2,0
14,1,B,B,220.95,2006,8,30,7.2,40
15,1,B,C,219.25,2006,8,1,27.4,300
15,1,B,C,219.25,2006,8,5,4.6,15
15,1,B,C,219.25,2006,8,6,8.8,80
15,1,B,C,219.25,2006,8,7,2.4,0
15,1,B,C,219.25,2006,8,8,5.4,20
15,1,B,C,219.25,2006,8,9,3,0
15,1,B,C,219.25,2006,8,11,14,220
15,1,B,C,219.25,2006,8,13,2,0
15,1,B,C,219.25,2006,8,20,29,660
15,1,B,C,219.25,2006,8,21,79.6,78677
15,1,B,C,219.25,2006,8,23,25.2,2438
15,1,B,C,219.25,2006,8,25,0.4,0
15,1,B,C,219.25,2006,8,27,2,0
15,1,B,C,219.25,2006,8,30,7.2,80
1,1,A,C,222.57,2006,9,5,38,380
1,1,A,C,222.57,2006,9,12,41.2,40
1,1,A,C,222.57,2006,9,13,7,30
1,1,A,C,222.57,2006,9,14,15,100
1,1,A,C,222.57,2006,9,18,6,0
1,1,A,C,222.57,2006,9,19,4,0
1,1,A,C,222.57,2006,9,20,25.6,240
1,1,A,C,222.57,2006,9,23,4.8,0
1,1,A,C,222.57,2006,9,25,5.4,0
1,1,A,C,222.57,2006,9,30,2.2,0
2,1,A,A,219.5,2006,9,5,38,400
2,1,A,A,219.5,2006,9,12,41.2,90
2,1,A,A,219.5,2006,9,13,7,40
2,1,A,A,219.5,2006,9,14,15,110
2,1,A,A,219.5,2006,9,18,6,0
2,1,A,A,219.5,2006,9,19,4,0
2,1,A,A,219.5,2006,9,20,25.6,230
2,1,A,A,219.5,2006,9,23,4.8,0
2,1,A,A,219.5,2006,9,25,5.4,0
2,1,A,A,219.5,2006,9,30,2.2,0
3,1,A,A,218.69,2006,9,5,38,200
3,1,A,A,218.69,2006,9,12,41.2,10
3,1,A,A,218.69,2006,9,13,7,5
3,1,A,A,218.69,2006,9,14,15,30
3,1,A,A,218.69,2006,9,18,6,0
3,1,A,A,218.69,2006,9,19,4,0
3,1,A,A,218.69,2006,9,20,25.6,160
3,1,A,A,218.69,2006,9,23,4.8,0
3,1,A,A,218.69,2006,9,25,5.4,0
3,1,A,A,218.69,2006,9,30,2.2,0
4,1,A,A,218.49,2006,9,5,38,250
4,1,A,A,218.49,2006,9,12,41.2,55
4,1,A,A,218.49,2006,9,13,7,50
4,1,A,A,218.49,2006,9,14,15,105
4,1,A,A,218.49,2006,9,18,6,0
4,1,A,A,218.49,2006,9,19,4,0
4,1,A,A,218.49,2006,9,20,25.6,200
4,1,A,A,218.49,2006,9,23,4.8,0
4,1,A,A,218.49,2006,9,25,5.4,0
4,1,A,A,218.49,2006,9,30,2.2,0
5,1,A,A,218.61,2006,9,5,38,510
5,1,A,A,218.61,2006,9,12,41.2,80
5,1,A,A,218.61,2006,9,13,7,30
5,1,A,A,218.61,2006,9,14,15,170
5,1,A,A,218.61,2006,9,18,6,0
5,1,A,A,218.61,2006,9,19,4,0
5,1,A,A,218.61,2006,9,20,25.6,410
5,1,A,A,218.61,2006,9,23,4.8,0
5,1,A,A,218.61,2006,9,25,5.4,0
5,1,A,A,218.61,2006,9,30,2.2,0
6,1,A,C,218.03,2006,9,5,38,450
6,1,A,C,218.03,2006,9,12,41.2,30
6,1,A,C,218.03,2006,9,13,7,40
6,1,A,C,218.03,2006,9,14,15,200
6,1,A,C,218.03,2006,9,18,6,0
6,1,A,C,218.03,2006,9,19,4,0
6,1,A,C,218.03,2006,9,20,25.6,570
6,1,A,C,218.03,2006,9,23,4.8,0
6,1,A,C,218.03,2006,9,25,5.4,0
6,1,A,C,218.03,2006,9,30,2.2,0
7,1,A,A,218.08,2006,9,5,38,590
7,1,A,A,218.08,2006,9,12,41.2,130
7,1,A,A,218.08,2006,9,13,7,80
7,1,A,A,218.08,2006,9,14,15,200
7,1,A,A,218.08,2006,9,18,6,0
7,1,A,A,218.08,2006,9,19,4,0
7,1,A,A,218.08,2006,9,20,25.6,700
7,1,A,A,218.08,2006,9,23,4.8,0
7,1,A,A,218.08,2006,9,25,5.4,0
7,1,A,A,218.08,2006,9,30,2.2,0
8,1,B,C,217.88,2006,9,5,38,3097
8,1,B,C,217.88,2006,9,12,41.2,1837
8,1,B,C,217.88,2006,9,13,7,310
8,1,B,C,217.88,2006,9,14,15,930
8,1,B,C,217.88,2006,9,18,6,15
8,1,B,C,217.88,2006,9,19,4,160
8,1,B,C,217.88,2006,9,20,25.6,2917
8,1,B,C,217.88,2006,9,23,4.8,0
8,1,B,C,217.88,2006,9,25,5.4,40
8,1,B,C,217.88,2006,9,30,2.2,0
9,1,B,C,217.3,2006,9,5,38,3506
9,1,B,C,217.3,2006,9,12,41.2,1346
9,1,B,C,217.3,2006,9,13,7,170
9,1,B,C,217.3,2006,9,14,15,650
9,1,B,C,217.3,2006,9,18,6,5
9,1,B,C,217.3,2006,9,19,4,70
9,1,B,C,217.3,2006,9,20,25.6,2426
9,1,B,C,217.3,2006,9,23,4.8,0
9,1,B,C,217.3,2006,9,25,5.4,5
9,1,B,C,217.3,2006,9,30,2.2,0
10,1,B,C,221.45,2006,9,5,38,1670
10,1,B,C,221.45,2006,9,12,41.2,870
10,1,B,C,221.45,2006,9,13,7,140
10,1,B,C,221.45,2006,9,14,15,390
10,1,B,C,221.45,2006,9,18,6,10
10,1,B,C,221.45,2006,9,19,4,100
10,1,B,C,221.45,2006,9,20,25.6,1130
10,1,B,C,221.45,2006,9,23,4.8,0
10,1,B,C,221.45,2006,9,25,5.4,20
10,1,B,C,221.45,2006,9,30,2.2,0
11,1,A,A,220.43,2006,9,5,38,1280
11,1,A,A,220.43,2006,9,12,41.2,280
11,1,A,A,220.43,2006,9,13,7,90
11,1,A,A,220.43,2006,9,14,15,560
11,1,A,A,220.43,2006,9,18,6,0
11,1,A,A,220.43,2006,9,19,4,0
11,1,A,A,220.43,2006,9,20,25.6,1640
11,1,A,A,220.43,2006,9,23,4.8,0
11,1,A,A,220.43,2006,9,25,5.4,5
11,1,A,A,220.43,2006,9,30,2.2,0
12,1,A,C,217.49,2006,9,5,38,1030
12,1,A,C,217.49,2006,9,12,41.2,310
12,1,A,C,217.49,2006,9,13,7,50
12,1,A,C,217.49,2006,9,14,15,340
12,1,A,C,217.49,2006,9,18,6,0
12,1,A,C,217.49,2006,9,19,4,0
12,1,A,C,217.49,2006,9,20,25.6,1130
12,1,A,C,217.49,2006,9,23,4.8,0
12,1,A,C,217.49,2006,9,25,5.4,0
12,1,A,C,217.49,2006,9,30,2.2,0
13,1,B,A,220.97,2006,9,5,38,2197
13,1,B,A,220.97,2006,9,12,41.2,1657
13,1,B,A,220.97,2006,9,13,7,320
13,1,B,A,220.97,2006,9,14,15,820
13,1,B,A,220.97,2006,9,18,6,10
13,1,B,A,220.97,2006,9,19,4,100
13,1,B,A,220.97,2006,9,20,25.6,1117
13,1,B,A,220.97,2006,9,23,4.8,0
13,1,B,A,220.97,2006,9,25,5.4,15
13,1,B,A,220.97,2006,9,30,2.2,0
14,1,B,B,220.95,2006,9,5,38,2024
14,1,B,B,220.95,2006,9,12,41.2,1070
14,1,B,B,220.95,2006,9,13,7,250
14,1,B,B,220.95,2006,9,14,15,635
14,1,B,B,220.95,2006,9,18,6,10
14,1,B,B,220.95,2006,9,19,4,40
14,1,B,B,220.95,2006,9,20,25.6,1124
14,1,B,B,220.95,2006,9,23,4.8,0
14,1,B,B,220.95,2006,9,25,5.4,20
14,1,B,B,220.95,2006,9,30,2.2,0
15,1,B,C,219.25,2006,9,5,38,2258
15,1,B,C,219.25,2006,9,12,41.2,1358
15,1,B,C,219.25,2006,9,13,7,270
15,1,B,C,219.25,2006,9,14,15,520
15,1,B,C,219.25,2006,9,18,6,20
15,1,B,C,219.25,2006,9,19,4,120
15,1,B,C,219.25,2006,9,20,25.6,1140
15,1,B,C,219.25,2006,9,23,4.8,0
15,1,B,C,219.25,2006,9,25,5.4,45
15,1,B,C,219.25,2006,9,30,2.2,0
1,1,A,C,222.57,2006,10,1,8.4,0
1,1,A,C,222.57,2006,10,3,9,10
1,1,A,C,222.57,2006,10,4,31.6,370
1,1,A,C,222.57,2006,10,5,1,0
1,1,A,C,222.57,2006,10,6,7,0
1,1,A,C,222.57,2006,10,8,10,10
1,1,A,C,222.57,2006,10,10,14,15
1,1,A,C,222.57,2006,10,11,9.8,10
1,1,A,C,222.57,2006,10,13,7,0
1,1,A,C,222.57,2006,10,17,2.4,0
1,1,A,C,222.57,2006,10,19,38.4,1142
1,1,A,C,222.57,2006,10,21,3,0
1,1,A,C,222.57,2006,10,24,2.8,0
1,1,A,C,222.57,2006,10,26,55.8,2942
1,1,A,C,222.57,2006,10,27,4,0
1,1,A,C,222.57,2006,10,31,3.2,0
2,1,A,A,219.5,2006,10,1,8.4,0
2,1,A,A,219.5,2006,10,3,9,5
2,1,A,A,219.5,2006,10,4,31.6,570
2,1,A,A,219.5,2006,10,5,1,0
2,1,A,A,219.5,2006,10,6,7,0
2,1,A,A,219.5,2006,10,8,10,5
2,1,A,A,219.5,2006,10,10,14,40
2,1,A,A,219.5,2006,10,11,9.8,60
2,1,A,A,219.5,2006,10,13,7,0
2,1,A,A,219.5,2006,10,17,2.4,0
2,1,A,A,219.5,2006,10,19,38.4,1010
2,1,A,A,219.5,2006,10,21,3,0
2,1,A,A,219.5,2006,10,24,2.8,0
2,1,A,A,219.5,2006,10,26,55.8,1830
2,1,A,A,219.5,2006,10,27,4,0
2,1,A,A,219.5,2006,10,31,3.2,0
3,1,A,A,218.69,2006,10,1,8.4,0
3,1,A,A,218.69,2006,10,3,9,5
3,1,A,A,218.69,2006,10,4,31.6,390
3,1,A,A,218.69,2006,10,5,1,0
3,1,A,A,218.69,2006,10,6,7,0
3,1,A,A,218.69,2006,10,8,10,5
3,1,A,A,218.69,2006,10,10,14,10
3,1,A,A,218.69,2006,10,11,9.8,5
3,1,A,A,218.69,2006,10,13,7,0
3,1,A,A,218.69,2006,10,17,2.4,0
3,1,A,A,218.69,2006,10,19,38.4,540
3,1,A,A,218.69,2006,10,21,3,0
3,1,A,A,218.69,2006,10,24,2.8,0
3,1,A,A,218.69,2006,10,26,55.8,2192
3,1,A,A,218.69,2006,10,27,4,0
3,1,A,A,218.69,2006,10,31,3.2,0
4,1,A,A,218.49,2006,10,1,8.4,0
4,1,A,A,218.49,2006,10,3,9,20
4,1,A,A,218.49,2006,10,4,31.6,500
4,1,A,A,218.49,2006,10,5,1,0
4,1,A,A,218.49,2006,10,6,7,0
4,1,A,A,218.49,2006,10,8,10,10
4,1,A,A,218.49,2006,10,10,14,40
4,1,A,A,218.49,2006,10,11,9.8,40
4,1,A,A,218.49,2006,10,13,7,0
4,1,A,A,218.49,2006,10,17,2.4,0
4,1,A,A,218.49,2006,10,19,38.4,700
4,1,A,A,218.49,2006,10,21,3,0
4,1,A,A,218.49,2006,10,24,2.8,0
4,1,A,A,218.49,2006,10,26,55.8,2933
4,1,A,A,218.49,2006,10,27,4,0
4,1,A,A,218.49,2006,10,31,3.2,0
5,1,A,A,218.61,2006,10,1,8.4,0
5,1,A,A,218.61,2006,10,3,9,10
5,1,A,A,218.61,2006,10,4,31.6,570
5,1,A,A,218.61,2006,10,5,1,0
5,1,A,A,218.61,2006,10,6,7,0
5,1,A,A,218.61,2006,10,8,10,10
5,1,A,A,218.61,2006,10,10,14,40
5,1,A,A,218.61,2006,10,11,9.8,25
5,1,A,A,218.61,2006,10,13,7,5
5,1,A,A,218.61,2006,10,17,2.4,0
5,1,A,A,218.61,2006,10,19,38.4,1939
5,1,A,A,218.61,2006,10,21,3,0
5,1,A,A,218.61,2006,10,24,2.8,0
5,1,A,A,218.61,2006,10,26,55.8,3829
5,1,A,A,218.61,2006,10,27,4,0
5,1,A,A,218.61,2006,10,31,3.2,0
6,1,A,C,218.03,2006,10,1,8.4,0
6,1,A,C,218.03,2006,10,3,9,5
6,1,A,C,218.03,2006,10,4,31.6,530
6,1,A,C,218.03,2006,10,5,1,0
6,1,A,C,218.03,2006,10,6,7,0
6,1,A,C,218.03,2006,10,8,10,30
6,1,A,C,218.03,2006,10,10,14,80
6,1,A,C,218.03,2006,10,11,9.8,90
6,1,A,C,218.03,2006,10,13,7,0
6,1,A,C,218.03,2006,10,17,2.4,0
6,1,A,C,218.03,2006,10,19,38.4,1130
6,1,A,C,218.03,2006,10,21,3,0
6,1,A,C,218.03,2006,10,24,2.8,0
6,1,A,C,218.03,2006,10,26,55.8,2030
6,1,A,C,218.03,2006,10,27,4,0
6,1,A,C,218.03,2006,10,31,3.2,0
7,1,A,A,218.08,2006,10,1,8.4,0
7,1,A,A,218.08,2006,10,3,9,20
7,1,A,A,218.08,2006,10,4,31.6,970
7,1,A,A,218.08,2006,10,5,1,0
7,1,A,A,218.08,2006,10,6,7,0
7,1,A,A,218.08,2006,10,8,10,70
7,1,A,A,218.08,2006,10,10,14,90
7,1,A,A,218.08,2006,10,11,9.8,130
7,1,A,A,218.08,2006,10,13,7,5
7,1,A,A,218.08,2006,10,17,2.4,0
7,1,A,A,218.08,2006,10,19,38.4,1145
7,1,A,A,218.08,2006,10,21,3,0
7,1,A,A,218.08,2006,10,24,2.8,0
7,1,A,A,218.08,2006,10,26,55.8,3305
7,1,A,A,218.08,2006,10,27,4,0
7,1,A,A,218.08,2006,10,31,3.2,0
8,1,B,C,217.88,2006,10,1,8.4,30
8,1,B,C,217.88,2006,10,3,9,300
8,1,B,C,217.88,2006,10,4,31.6,2917
8,1,B,C,217.88,2006,10,5,1,0
8,1,B,C,217.88,2006,10,6,7,70
8,1,B,C,217.88,2006,10,8,10,420
8,1,B,C,217.88,2006,10,10,14,710
8,1,B,C,217.88,2006,10,11,9.8,610
8,1,B,C,217.88,2006,10,13,7,70
8,1,B,C,217.88,2006,10,17,2.4,0
8,1,B,C,217.88,2006,10,19,38.4,4267
8,1,B,C,217.88,2006,10,21,3,0
8,1,B,C,217.88,2006,10,24,2.8,0
8,1,B,C,217.88,2006,10,26,55.8,25327
8,1,B,C,217.88,2006,10,27,4,70
8,1,B,C,217.88,2006,10,31,3.2,10
9,1,B,C,217.3,2006,10,1,8.4,5
9,1,B,C,217.3,2006,10,3,9,170
9,1,B,C,217.3,2006,10,4,31.6,2876
9,1,B,C,217.3,2006,10,5,1,0
9,1,B,C,217.3,2006,10,6,7,30
9,1,B,C,217.3,2006,10,8,10,290
9,1,B,C,217.3,2006,10,10,14,460
9,1,B,C,217.3,2006,10,11,9.8,370
9,1,B,C,217.3,2006,10,13,7,20
9,1,B,C,217.3,2006,10,17,2.4,0
9,1,B,C,217.3,2006,10,19,38.4,3866
9,1,B,C,217.3,2006,10,21,3,0
9,1,B,C,217.3,2006,10,24,2.8,0
9,1,B,C,217.3,2006,10,26,55.8,4586
9,1,B,C,217.3,2006,10,27,4,15
9,1,B,C,217.3,2006,10,31,3.2,0
10,1,B,C,221.45,2006,10,1,8.4,15
10,1,B,C,221.45,2006,10,3,9,160
10,1,B,C,221.45,2006,10,4,31.6,1310
10,1,B,C,221.45,2006,10,5,1,0
10,1,B,C,221.45,2006,10,6,7,30
10,1,B,C,221.45,2006,10,8,10,190
10,1,B,C,221.45,2006,10,10,14,290
10,1,B,C,221.45,2006,10,11,9.8,220
10,1,B,C,221.45,2006,10,13,7,30
10,1,B,C,221.45,2006,10,17,2.4,0
10,1,B,C,221.45,2006,10,19,38.4,1940
10,1,B,C,221.45,2006,10,21,3,0
10,1,B,C,221.45,2006,10,24,2.8,0
10,1,B,C,221.45,2006,10,26,55.8,3830
10,1,B,C,221.45,2006,10,27,4,10
10,1,B,C,221.45,2006,10,31,3.2,5
11,1,A,A,220.43,2006,10,1,8.4,5
11,1,A,A,220.43,2006,10,3,9,30
11,1,A,A,220.43,2006,10,4,31.6,2000
11,1,A,A,220.43,2006,10,5,1,0
11,1,A,A,220.43,2006,10,6,7,30
11,1,A,A,220.43,2006,10,8,10,100
11,1,A,A,220.43,2006,10,10,14,280
11,1,A,A,220.43,2006,10,11,9.8,410
11,1,A,A,220.43,2006,10,13,7,10
11,1,A,A,220.43,2006,10,17,2.4,0
11,1,A,A,220.43,2006,10,19,38.4,3260
11,1,A,A,220.43,2006,10,21,3,0
11,1,A,A,220.43,2006,10,24,2.8,0
11,1,A,A,220.43,2006,10,26,55.8,6680
11,1,A,A,220.43,2006,10,27,4,0
11,1,A,A,220.43,2006,10,31,3.2,0
12,1,A,C,217.49,2006,10,1,8.4,0
12,1,A,C,217.49,2006,10,3,9,15
12,1,A,C,217.49,2006,10,4,31.6,1310
12,1,A,C,217.49,2006,10,5,1,0
12,1,A,C,217.49,2006,10,6,7,0
12,1,A,C,217.49,2006,10,8,10,40
12,1,A,C,217.49,2006,10,10,14,90
12,1,A,C,217.49,2006,10,11,9.8,240
12,1,A,C,217.49,2006,10,13,7,0
12,1,A,C,217.49,2006,10,17,2.4,0
12,1,A,C,217.49,2006,10,19,38.4,2570
12,1,A,C,217.49,2006,10,21,3,0
12,1,A,C,217.49,2006,10,24,2.8,0
12,1,A,C,217.49,2006,10,26,55.8,5990
12,1,A,C,217.49,2006,10,27,4,0
12,1,A,C,217.49,2006,10,31,3.2,0
13,1,B,A,220.97,2006,10,1,8.4,20
13,1,B,A,220.97,2006,10,3,9,260
13,1,B,A,220.97,2006,10,4,31.6,1747
13,1,B,A,220.97,2006,10,5,1,0
13,1,B,A,220.97,2006,10,6,7,30
13,1,B,A,220.97,2006,10,8,10,260
13,1,B,A,220.97,2006,10,10,14,460
13,1,B,A,220.97,2006,10,11,9.8,430
13,1,B,A,220.97,2006,10,13,7,30
13,1,B,A,220.97,2006,10,17,2.4,0
13,1,B,A,220.97,2006,10,19,38.4,1477
13,1,B,A,220.97,2006,10,21,3,0
13,1,B,A,220.97,2006,10,24,2.8,0
13,1,B,A,220.97,2006,10,26,55.8,12565
13,1,B,A,220.97,2006,10,27,4,30
